timestamp,VRDRHValidData,VRDRH,VRDLHValidData,VRDLH,VRDRVValidData,VRDRV,VRDLVValidData,VRDLV
1589449618.6467533,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.6565592,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.6648026,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.6777296,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.6879163,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.6967394,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7067676,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7165618,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7267628,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7348263,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7467704,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7565598,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.766759,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.776558,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.786759,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.7967412,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.807011,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8165512,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8267598,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8365588,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8467598,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8565547,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8667614,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8765547,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.8867676,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.896588,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.906956,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9165525,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.924784,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9365501,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9467583,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9577048,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.967349,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9765458,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9867704,0,0.0,0,0.0,0,0.0,0,0.0
1589449618.9967632,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0069084,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.016547,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0267675,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0365443,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0467732,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0565445,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0667691,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0765467,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0872052,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.0967488,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1067781,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1165404,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.126771,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1365356,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1467705,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1565838,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1667728,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1765401,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.186771,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.1967535,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2068014,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2165344,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2267709,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2365334,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.247063,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2565315,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.266773,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2765303,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2872427,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.2979155,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3080022,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.317697,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3279414,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.337688,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3479407,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3576853,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3679485,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3776937,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.3879447,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.397933,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4079554,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4176843,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4279428,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4376872,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4479444,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4565222,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4667819,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4765253,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4867823,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.4967752,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5067897,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5165188,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5267873,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.536518,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.546787,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.556518,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5668316,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5765157,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5868344,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.5967753,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.604801,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6165087,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6270494,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6365163,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.646787,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.656548,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6668391,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6765249,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6870656,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.6967802,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.706819,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.716509,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7267916,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7365062,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7447572,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.756513,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7667906,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.776506,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7867966,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.7967792,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.806884,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8165033,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8269901,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.837667,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8479517,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8564992,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8667886,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.876502,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.886789,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.8967795,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9067843,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9164972,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.926786,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9364927,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9467862,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9564989,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.966787,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.976496,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9867878,0,0.0,0,0.0,0,0.0,0,0.0
1589449619.9964983,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0067878,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0164928,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0267794,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0364983,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0467792,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0566404,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0668333,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0774002,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0878417,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.0964844,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1070213,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1172056,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1279392,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1376476,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1479347,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.156489,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1667714,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1764789,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1867979,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.1964827,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2068155,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2164807,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2267697,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2364802,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2467632,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2564764,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2667708,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2764862,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2867653,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.2964797,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3068907,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.316481,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3267703,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3364747,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3467596,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3564742,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.366759,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.3764722,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.386762,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.39648,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4067574,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.416468,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.426763,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.436478,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4467611,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4564679,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4667556,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.476471,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4867623,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.4964666,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5067556,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5164661,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5267515,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5364642,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5467534,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5564704,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5667493,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.5764606,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.586754,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.596469,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.6067493,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.616462,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.626749,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.63646,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.646755,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.656458,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.6668887,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.6776164,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.687818,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.696651,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7067444,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.716454,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7267408,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7364511,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7467458,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7564592,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.766744,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.776453,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.7869904,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.796455,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.8067453,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.81645,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.8267376,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.8364463,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.846731,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.8564458,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.867009,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.876446,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.886987,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.8964982,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.906803,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.9164655,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.926739,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.9366355,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.9467344,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.956453,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.9671507,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.9767015,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.987308,0,0.0,0,0.0,0,0.0,0,0.0
1589449620.997602,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0078905,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.017597,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0278897,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0376046,0,0.0,0,0.0,0,0.0,0,0.0
