timestamp,LongAcceleration,LatAcceleration,YawRate,AXSStat,AYSStat,YRSStat
1589449617.1261272,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.1366286,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.1461294,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.1563535,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.166128,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449617.1761868,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449617.186726,-0.060000000000002274,-0.259999999999998,-0.1599999999999966,0,0,0
1589449617.1972737,-0.060000000000002274,-0.259999999999998,-0.1599999999999966,0,0,0
1589449617.2074125,-0.03999999999999915,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.2172205,-0.03999999999999915,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.227291,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449617.2374825,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449617.247591,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.2574887,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.2661278,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.2774537,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.2861698,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.2961147,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.3064137,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.3163226,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.3261228,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.3363123,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.346125,-0.0799999999999983,-0.21999999999999886,-0.1599999999999966,0,0,0
1589449617.3563287,-0.0799999999999983,-0.21999999999999886,-0.1599999999999966,0,0,0
1589449617.366127,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449617.37638,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449617.3869967,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.3972797,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.4073305,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449617.417503,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449617.4272954,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449617.4374928,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449617.4472983,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449617.4563146,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449617.4661293,-0.060000000000002274,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.4762878,-0.060000000000002274,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.4861965,-0.0799999999999983,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.4961274,-0.0799999999999983,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.5061643,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449617.5163248,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449617.5261374,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449617.536292,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449617.5461469,-0.0799999999999983,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.556311,-0.0799999999999983,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.5661354,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.576044,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.586183,-0.10000000000000142,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.596118,-0.10000000000000142,-0.240000000000002,-0.0800000000000125,0,0,0
1589449617.6061747,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.6160374,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.6261358,-0.11999999999999744,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.636319,-0.11999999999999744,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.646142,-0.11999999999999744,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.6562417,-0.11999999999999744,-0.29999999999999716,0.0800000000000125,0,0,0
1589449617.6661665,-0.0799999999999983,-0.28000000000000114,0.0800000000000125,0,0,0
1589449617.6762347,-0.0799999999999983,-0.28000000000000114,0.0800000000000125,0,0,0
1589449617.6861773,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.6961274,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.706244,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449617.7160366,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449617.7261488,-0.10000000000000142,-0.240000000000002,-0.2400000000000091,0,0,0
1589449617.7362957,-0.10000000000000142,-0.240000000000002,-0.2400000000000091,0,0,0
1589449617.7461567,-0.11999999999999744,-0.259999999999998,-0.0800000000000125,0,0,0
1589449617.756293,-0.11999999999999744,-0.259999999999998,-0.0800000000000125,0,0,0
1589449617.7661517,-0.1599999999999966,-0.259999999999998,0.0,0,0,0
1589449617.7763186,-0.1599999999999966,-0.259999999999998,0.0,0,0,0
1589449617.786311,-0.0799999999999983,-0.259999999999998,0.0800000000000125,0,0,0
1589449617.7961302,-0.0799999999999983,-0.259999999999998,0.0800000000000125,0,0,0
1589449617.806189,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.81603,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449617.8261425,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449617.8362877,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449617.8461444,-0.10000000000000142,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449617.8560178,-0.10000000000000142,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449617.8661485,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449617.8762977,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449617.886178,-0.0799999999999983,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.896135,-0.0799999999999983,-0.259999999999998,-0.2400000000000091,0,0,0
1589449617.9061599,-0.10000000000000142,-0.240000000000002,-0.1599999999999966,0,0,0
1589449617.9160244,-0.10000000000000142,-0.240000000000002,-0.1599999999999966,0,0,0
1589449617.9261491,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.9362922,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449617.9467256,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.9562035,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449617.9661534,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449617.977465,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449617.9861667,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449617.9972985,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.0073333,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.0160167,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.0261574,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.0362918,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.046163,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.0560179,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.066157,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.0760157,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.0861547,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.096134,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.106169,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.1160092,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.126152,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.1360087,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.1461563,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.156288,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.1661654,-0.0799999999999983,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449618.1762843,-0.0799999999999983,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449618.1861908,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449618.196078,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449618.206169,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449618.2171726,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449618.2273214,-0.060000000000002274,-0.21999999999999886,0.1599999999999966,0,0,0
1589449618.236281,-0.060000000000002274,-0.21999999999999886,0.1599999999999966,0,0,0
1589449618.2465482,-0.060000000000002274,-0.21999999999999886,0.0800000000000125,0,0,0
1589449618.256007,-0.060000000000002274,-0.21999999999999886,0.0800000000000125,0,0,0
1589449618.266156,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.2760046,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.2861972,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.296148,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.3061652,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.3160021,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.3262184,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.3360355,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.346174,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449618.3559997,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449618.366317,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.376286,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.3864448,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.3961754,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.4061806,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449618.4159935,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449618.426356,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449618.4362853,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449618.4461763,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449618.4560106,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449618.467326,-0.11999999999999744,-0.240000000000002,0.0,0,0,0
1589449618.4759998,-0.11999999999999744,-0.240000000000002,0.0,0,0,0
1589449618.4861786,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449618.4961612,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449618.5061784,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.5159907,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.5261676,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449618.5362842,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449618.546169,-0.0799999999999983,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449618.5559883,-0.0799999999999983,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449618.566172,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.5759861,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449618.5861766,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.596151,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.6061883,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449618.6159828,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449618.6261694,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449618.635986,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449618.6461732,-0.060000000000002274,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449618.6559787,-0.060000000000002274,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449618.6668239,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449618.677143,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449618.687336,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.6961591,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.706187,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449618.7159796,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449618.7261763,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.7362673,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.7461877,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.7559755,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449618.7661765,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449618.7759738,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449618.7861764,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.7961571,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449618.8064306,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.815971,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449618.8261795,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449618.8359723,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449618.8461792,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.8559742,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.866181,-0.03999999999999915,-0.28000000000000114,0.0,0,0,0
1589449618.8759723,-0.03999999999999915,-0.28000000000000114,0.0,0,0,0
1589449618.886181,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.8960059,-0.060000000000002274,-0.28000000000000114,0.0,0,0,0
1589449618.9063735,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.9159682,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449618.926517,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.9359658,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.9461756,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449618.9571204,-0.0799999999999983,-0.29999999999999716,-0.2400000000000091,0,0,0
1589449618.9667685,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.9759653,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449618.98619,-0.03999999999999915,-0.259999999999998,0.0,0,0,0
1589449618.9961767,-0.03999999999999915,-0.259999999999998,0.0,0,0,0
1589449619.0063279,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449619.0159664,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449619.0261872,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.0359619,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.046187,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.055962,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.066187,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.075962,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.0866227,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.0961642,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.1061957,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.1159558,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.1261907,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.135955,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.1461902,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.1559973,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.1661923,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.1759596,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.1861904,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.196171,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.206215,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449619.215952,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449619.2261884,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449619.235949,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449619.2464805,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.255947,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.2661905,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449619.2759461,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449619.286662,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.297335,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449619.307422,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449619.3171105,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449619.327361,-0.11999999999999744,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449619.3371074,-0.11999999999999744,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449619.3473606,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.3571029,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.367362,-0.03999999999999915,-0.259999999999998,0.0,0,0,0
1589449619.3771112,-0.03999999999999915,-0.259999999999998,0.0,0,0,0
1589449619.3873622,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.3973484,-0.03999999999999915,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.4073732,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4171,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4273603,-0.11999999999999744,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4371028,-0.11999999999999744,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4473639,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4559417,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4662015,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.475939,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449619.4862018,-0.10000000000000142,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449619.4961946,-0.10000000000000142,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449619.5062094,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449619.5159364,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449619.5262008,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.5359356,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449619.5462046,-0.10000000000000142,-0.240000000000002,-0.0800000000000125,0,0,0
1589449619.5559337,-0.10000000000000142,-0.240000000000002,-0.0800000000000125,0,0,0
1589449619.5662491,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.5759313,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.5862522,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449619.5961907,-0.10000000000000142,-0.28000000000000114,0.0,0,0,0
1589449619.6065338,-0.11999999999999744,-0.240000000000002,0.0800000000000125,0,0,0
1589449619.6159284,-0.11999999999999744,-0.240000000000002,0.0800000000000125,0,0,0
1589449619.6264691,-0.11999999999999744,-0.240000000000002,0.0,0,0,0
1589449619.6359298,-0.11999999999999744,-0.240000000000002,0.0,0,0,0
1589449619.6462069,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.6559675,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.6662588,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449619.6759424,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449619.6864793,-0.0799999999999983,-0.28000000000000114,0.0800000000000125,0,0,0
1589449619.6961977,-0.0799999999999983,-0.28000000000000114,0.0800000000000125,0,0,0
1589449619.7062366,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.7159245,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.7262092,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.7359219,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.747649,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.7559288,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.76621,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.7759256,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.7862163,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.7961926,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.8063037,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.815923,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.8264096,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.8370845,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.8473654,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.855917,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449619.866206,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.8759177,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.8862066,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.8961954,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449619.9062018,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.9159129,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449619.9262054,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.9359124,-0.10000000000000142,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449619.9462056,-0.10000000000000142,-0.259999999999998,-0.2400000000000091,0,0,0
1589449619.9559124,-0.10000000000000142,-0.259999999999998,-0.2400000000000091,0,0,0
1589449619.9662068,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.9759157,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449619.9862072,-0.14000000000000057,-0.28000000000000114,0.0,0,0,0
1589449619.995916,-0.14000000000000057,-0.28000000000000114,0.0,0,0,0
1589449620.0062013,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449620.0159104,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449620.026197,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449620.035914,-0.060000000000002274,-0.259999999999998,0.0,0,0,0
1589449620.0461967,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449620.0560558,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449620.0662508,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.0768158,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.0872612,-0.10000000000000142,-0.259999999999998,-0.2400000000000091,0,0,0
1589449620.0959039,-0.10000000000000142,-0.259999999999998,-0.2400000000000091,0,0,0
1589449620.106441,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449620.116619,-0.10000000000000142,-0.259999999999998,-0.1599999999999966,0,0,0
1589449620.1273587,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.1370673,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.147354,-0.060000000000002274,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.1559064,-0.060000000000002274,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.166185,-0.0799999999999983,-0.240000000000002,-0.2400000000000091,0,0,0
1589449620.1758964,-0.0799999999999983,-0.240000000000002,-0.2400000000000091,0,0,0
1589449620.1862156,-0.10000000000000142,-0.21999999999999886,-0.1599999999999966,0,0,0
