timestamp,BatteryVoltageLevelHP,StateOfCharge,VoltageMin,VoltageMax,BatteryCurrentLevel,BatteryTemperature,IBSFailSts,BCMSAMFailSts
1588751279.92659,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751279.026792,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751279.126668,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751279.226605,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751279.326589,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751279.426652,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.026599,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.126587,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.726486,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.826524,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.226678,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.426591,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.52659,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.626589,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.926595,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751280.326667,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.02651,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.126504,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.226498,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.326496,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.426538,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.526635,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.627046,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.726485,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.82653,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751281.926524,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.226516,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.026526,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.126653,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.326514,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.426509,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.529625,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.626527,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.726669,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.827067,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751282.926545,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.326763,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.426857,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.526598,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.627169,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.726575,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.926784,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.026509,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.126535,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.226588,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751283.82658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.026598,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.126593,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.226585,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.327034,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.426592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.526777,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.626647,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.726584,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.829718,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751284.926637,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.02659,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.326592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.526593,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.626595,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.726644,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.827102,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.126673,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.926586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.226764,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751285.426597,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.026606,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.126573,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.226844,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.326683,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.42675,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.526592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.626949,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.82659,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.726582,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751286.926926,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.026921,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.126844,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.226584,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.326669,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.427128,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.530351,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.626672,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.726581,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.926592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751287.826583,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.726591,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.02662,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.126637,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.226711,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.32658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.426585,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.526601,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.629714,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.826758,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751288.926648,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.126499,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.026592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.326934,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.426695,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.2265,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.526508,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.626508,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.726497,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.8265,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751289.926524,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.626598,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.026648,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.126489,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.226623,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.326734,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.426827,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.52971,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.726782,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.826589,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751290.926515,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.826601,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.926941,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.0265,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.126487,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.226874,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.326567,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.426572,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.526551,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.6266,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751291.726596,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.626671,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.726578,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.026696,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.126577,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.229723,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.326644,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.426582,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.526696,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.826655,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751292.926619,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.326795,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.426888,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.029831,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.126924,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.22884,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.626754,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.729717,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.529116,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.826586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751293.929724,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.026586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.826767,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.926819,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.126568,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.226754,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.326574,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.429715,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.526596,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.626586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751294.726576,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.026643,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.126632,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.726801,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.226659,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.329726,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.52672,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.429772,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.62671,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.826754,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751295.926747,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.430276,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.526663,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.626583,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.726594,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.826624,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.02661,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.126575,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.229712,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.326643,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751296.926586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.526502,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.626504,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.026697,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.126675,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.226574,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.326582,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.426586,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.726764,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.826492,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751297.926494,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.826508,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.026503,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.126473,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.22654,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.329575,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.426515,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.526501,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.626482,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.726742,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751298.92663,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.02669,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.126512,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.229596,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.326489,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.426673,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.526654,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.626619,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.726498,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.826522,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751299.926527,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.026641,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.226642,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.126942,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.326744,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.429715,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.529548,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.628721,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.729641,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.826721,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751300.92658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.126579,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.22658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.02658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.326742,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.526592,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.426636,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.626727,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.726637,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.826609,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751301.926674,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.029599,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.126583,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.229698,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.326639,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.428636,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.526658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.62671,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.726727,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.826579,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751302.92657,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.826807,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.029571,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.126647,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.226813,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.326582,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.429692,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.526587,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.626578,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.726693,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751303.926581,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.226895,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.026624,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.126603,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.329362,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.430258,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.528686,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.629606,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.726628,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.8296,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751304.926619,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.026772,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.126658,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.628781,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.226585,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.326633,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.426565,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.529516,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.72992,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.826507,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751305.929807,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.029817,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.926529,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.126492,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.226579,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.326529,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.426497,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.526494,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.626485,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.726521,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751306.826536,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.029528,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.129583,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.226473,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.326482,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.426883,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.526573,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.626484,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.726461,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.826482,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751307.926624,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.029652,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.126551,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.226482,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.326627,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.726691,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.429503,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.526607,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.626677,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.826645,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751308.926634,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.52657,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.02663,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.126564,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.226655,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.326706,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.426574,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.626585,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.72656,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.82955,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751309.926699,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.026604,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.129484,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.226571,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.326582,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.426611,4.0,0,10.6,14.8,-250.0,-30,0,0
1588751310.52672,4.0,0,10.6,14.8,-250.0,-30,0,0
